name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
People,Holy Holy,introspective;melancholic;restrained,acoustic;string;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""work_focus_low_vocal"""":0.8,""""night_rain_humid"""":0.75}""",fade_into_inner_space,0.85,木吉他与弦乐交织，人声带着呼吸感与混响，营造内省而克制的氛围
The Crave,Ennio Morricone / Amedeo Tommasi,warm;nostalgic;restrained,piano;acoustic;jazz_brush,,0.3,0.55,0.35,0.7,0.4,0,0.5,instrumental,0,jazz,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,爵士钢琴独奏，温暖怀旧，节奏轻柔如午后阳光
Bellevue Bridge Club,Andrew Bird,warm;nostalgic;bittersweet,acoustic;string;vocal_breath;cinematic,,0.4,0.55,0.45,0.65,0.35,0.6,0.65,en,1,indie_folk,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,Andrew Bird 的温暖声线与弦乐编排，营造怀旧而略带苦涩的午后氛围
Aye (feat. Travis Scott),Lil Uzi Vert,restless;urban;unresolved,soft_synth;electric_distant;reverb_heavy,,0.7,0.6,0.7,0.4,0.75,0.85,0.5,en,1,trap,"""{""""evening_city_walk"""":0.55,""""deep_night_introspective"""":0.5,""""user_requested_explore"""":0.6}""",city_to_inner_room,0.8,Trap 节拍与 Travis Scott 的 ad-libs 带来都市躁动感，但能量偏高且人声主导，不适合安静场景
Billie Jean,Michael Jackson,urban;restless;clear,cold_synth;electric_distant;soft_synth,,0.7,0.6,0.7,0.4,0.8,0.8,0.5,en,1,pop,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.7,""""work_focus_low_vocal"""":0.5}""",city_to_inner_room,0.85,标志性的合成器贝斯和鼓机驱动，都市感强烈，节奏明快但带有克制和神秘感
Sexy Back,Justin Timberlake,sensual;urban;restless,electric_distant;cold_synth;vocal_breath,mainstream_anthem,0.8,0.7,0.75,0.4,0.85,0.9,0.3,en,1,pop,"""{""""evening_city_walk"""":0.55,""""user_requested_explore"""":0.5,""""night_clear_lonely"""":0.4}""",city_to_inner_room,0.85,高能量流行舞曲，性感节奏与冷调合成器营造都市夜店氛围，但带有主流 anthem 特质
Phone Number,Balthazar,urban;restless;bittersweet,electric_distant;soft_synth;vocal_breath,,0.55,0.5,0.55,0.4,0.5,0.6,0.6,en,1,indie_rock,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市感独立摇滚，电吉他远距离音色与人声交织，带有一丝不安与怀旧
Feeling Ok,Best Coast,warm;hopeful;clear,acoustic;soft_synth;vocal_breath,,0.55,0.6,0.45,0.65,0.5,0.7,0.4,en,1,indie_pop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",soft_focus_work,0.85,温暖明亮的独立流行，轻快的吉他和人声传递出积极、放松的情绪
Departures ～あなたにおくるアイの歌～,EGOIST,melancholic;dreamy;nostalgic,soft_synth;vocal_breath;string;reverb_heavy,,0.4,0.45,0.5,0.5,0.35,0.75,0.7,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_clear_lonely"""":0.7}""",slow_opening,0.85,EGOIST 空灵的人声与合成器铺底，营造出忧郁而梦幻的离别氛围
"""Turandot (2008 Remastered Version), Act III""",Scene I:Nessum dorma! - Coro del Teatro alla Scala di Milano / Elisabeth Schwarzkopf / Elisabetta Fusco / Eugenio Fernandi / Giulio Mauri / Giuseppe Nessi / Maria Callas / Mario Borriello / Nicola Zaccaria / Orchestra Del Teatro Alla Scala Di Milan / Orchestra del Teatro alla Scala di Milano / Piero de Palma / Pinuccia Perotti,melancholic;bittersweet;restrained,string;cinematic;vocal_breath;piano,,0.6,0.4,0.7,0.5,0.3,0.9,0.85,it,1,opera,"""{""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75,""""work_focus_low_vocal"""":0.6}""",slow_opening,0.9,歌剧经典咏叹调，宏大的管弦乐与戏剧性人声交织，充满悲壮与渴望的张力
Mondrian,Ikarus,dreamy;clear;restrained,soft_synth;ambient_pad;minimal,,0.25,0.5,0.3,0.45,0.2,0,0.4,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.85,柔和合成器与氛围铺垫，简约而清晰，适合专注或内省场景
Iolanda,Bill Pritchard,melancholic;nostalgic;bittersweet,acoustic;string;vocal_breath,,0.35,0.4,0.4,0.5,0.3,0.6,0.7,en,1,chamber_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,Bill Pritchard 的轻柔声线与木吉他、弦乐交织，营造出怀旧而略带忧郁的室内流行氛围
Inorganic Streams,CFCF,detached;restrained;misty,cold_synth;ambient_pad;minimal;reverb_heavy,,0.25,0.3,0.25,0.2,0.15,0,0.6,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",afterglow_fading,0.85,冷调合成器与空旷混响营造出无机、疏离的氛围，适合专注或深夜聆听
Alia's Fane,Post Harbor.,dreamy;introspective;melancholic,ambient_pad;soft_synth;reverb_heavy;minimal,,0.2,0.35,0.25,0.4,0.15,0,0.7,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,氛围电子作品，软合成器与深远混响营造出梦幻而内省的声景，能量低且密度稀疏
One Way Or Another - Remastered 2001,Blondie,restless;urban;hopeful,electric_distant;soft_synth;reverb_heavy,,0.7,0.6,0.65,0.5,0.7,0.8,0.4,en,1,new_wave,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.75,""""morning_clear_light"""":0.65}""",city_to_inner_room,0.85,新浪潮经典，强劲的吉他节奏与Debbie Harry充满活力的嗓音，都市感与不安的律动
Burn,SUNMI,urban;restless;bittersweet,soft_synth;cold_synth;electric_distant,,0.6,0.5,0.6,0.4,0.6,0.7,0.6,ko,1,k_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,宣美的都市感流行，合成器与冷调音色交织，带有一丝不安与怀旧
Autumn Leaves,101 Strings Orchestra,melancholic;nostalgic;restrained,string;cinematic;reverb_heavy,,0.25,0.35,0.4,0.45,0.2,0,0.7,instrumental,0,easy_listening,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",afterglow_fading,0.85,经典弦乐编排的爵士标准曲，深沉而怀旧的秋日氛围
Tansman: Musique de cour d'après Robert de Visée: IV. Gavotte et Musette,Alexandre Tansman,restrained;clear;nostalgic,acoustic;minimal;cinematic,,0.25,0.5,0.3,0.45,0.25,0,0.5,instrumental,0,classical,"""{""""morning_clear_light"""":0.8,""""work_focus_low_vocal"""":0.75,""""afternoon_warm_idle"""":0.7}""",slow_opening,0.85,古典吉他作品，清晰而克制的巴洛克风格舞曲，带有怀旧与宫廷气息
Josef Suk: Ballade in D minor,Op.3,melancholic;introspective;restrained,piano;cinematic;minimal,,0.2,0.3,0.25,0.35,0.15,0,0.8,instrumental,0,classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,德沃夏克风格的浪漫主义钢琴独奏，D小调带来深沉忧郁与内省，节奏缓慢而克制
Walk on By,Noosa,nostalgic;urban;bittersweet,soft_synth;reverb_heavy;vocal_breath;electric_distant,,0.4,0.45,0.5,0.5,0.4,0.7,0.65,en,1,synthpop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75}""",city_to_inner_room,0.85,合成器驱动的都市感怀旧，人声空灵而略带苦涩，适合夜晚城市漫步
不想睡,梁静茹,warm;nostalgic;hopeful,acoustic;vocal_breath;string;soft_synth,,0.4,0.55,0.45,0.65,0.35,0.7,0.6,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""night_clear_lonely"""":0.7}""",slow_opening,0.85,梁静茹温暖声线搭配木吉他弦乐，怀旧中带着希望，适合夜晚独处
I Found Love,Massimo Amato,warm;hopeful;nostalgic,piano;string;soft_synth,,0.35,0.6,0.4,0.7,0.3,0,0.5,instrumental,0,neoclassical,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""work_focus_low_vocal"""":0.7}""",soft_focus_work,0.85,温暖的钢琴与弦乐编排，明亮而充满希望，适合专注或放松场景
Don’t Smile,Sabrina Carpenter,restrained;bittersweet;unresolved,soft_synth;vocal_breath;reverb_heavy,,0.4,0.45,0.5,0.4,0.35,0.75,0.65,en,1,pop,"""{""""evening_city_walk"""":0.7,""""deep_night_introspective"""":0.65,""""night_clear_lonely"""":0.6}""",city_to_inner_room,0.85,克制的人声与合成器氛围，带有未解的情感张力，适合夜晚独处场景
绿袖子,陈川,nostalgic;melancholic;warm,acoustic;string;minimal,,0.25,0.4,0.3,0.6,0.2,0,0.7,instrumental,0,folk,"""{""""morning_cloudy_slow"""":0.8,""""work_focus_low_vocal"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,经典民谣旋律的器乐改编，木吉他与弦乐交织出怀旧而温暖的忧伤
Side To Side,Ariana Grande,urban;restless;hopeful,soft_synth;vocal_breath;electric_distant,,0.7,0.6,0.65,0.5,0.7,0.85,0.4,en,1,pop,"""{""""evening_city_walk"""":0.7,""""user_requested_explore"""":0.65,""""work_focus_low_vocal"""":0.5}""",city_to_inner_room,0.85,Ariana Grande 的流行曲目，合成器驱动，节奏明快，人声突出，带有都市感和活力
Devoted To,Lightning Dust,introspective;melancholic;restrained,piano;reverb_heavy;vocal_breath;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,indie_folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,钢琴与空灵人声交织，缓慢而内省，带有克制的情感重量
Drip Drip Drip,植地雅哉,misty;restrained;melancholic,piano;ambient_pad;field_recording;minimal,,0.2,0.3,0.25,0.35,0.1,0,0.7,instrumental,0,ambient,"""{""""morning_cloudy_slow"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",rain_on_glass,0.85,钢琴与氛围垫音交织，伴有环境录音，营造出朦胧而克制的雨滴质感
Black Hole Star - Demo,The Wolfgang Press,restless;melancholic;unresolved,electric_distant;cold_synth;reverb_heavy,,0.4,0.3,0.55,0.25,0.45,0.6,0.7,en,1,post_punk,"""{""""deep_night_introspective"""":0.8,""""night_clear_lonely"""":0.75,""""evening_city_walk"""":0.7}""",city_to_inner_room,0.85,Demo 质感带来未完成的不安，冷合成器与遥远电吉他营造出城市夜晚的疏离与内省
Amor Anciano,Maria Usbeck,nostalgic;warm;dreamy,acoustic;soft_synth;vocal_breath,,0.35,0.5,0.4,0.6,0.3,0.6,0.55,es,1,indie_pop,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",slow_opening,0.85,温暖的木吉他与软合成器交织，Maria Usbeck 轻柔人声带来怀旧而梦幻的拉丁风情
Answering The Door,Rachael Yamagata,introspective;melancholic;restrained,piano;vocal_breath;string,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,singer_songwriter,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.85,钢琴与弦乐铺垫，Rachael Yamagata 低沉脆弱的人声，内省而克制的情感表达
Silver Trees,Fire! Orchestra,restless;unresolved;melancholic,electric_distant;cinematic;reverb_heavy,,0.6,0.4,0.7,0.3,0.5,0,0.75,instrumental,0,experimental_jazz,"""{""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.7,""""work_focus_low_vocal"""":0.6}""",city_to_inner_room,0.85,大型爵士乐团编排，电声与混响营造不安而宏大的氛围，能量中等偏高但情绪沉重
氣球,許哲珮,dreamy;nostalgic;bittersweet,piano;vocal_breath;string;reverb_heavy,,0.35,0.5,0.4,0.55,0.3,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,許哲珮的輕柔聲線與鋼琴弦樂交織，營造出夢幻懷舊又帶點苦澀的氛圍
Violeta,IZ*ONE,hopeful;warm;nostalgic,soft_synth;string;vocal_breath,,0.6,0.65,0.55,0.6,0.55,0.75,0.5,ko,1,k_pop,"""{""""morning_clear_light"""":0.7,""""evening_city_walk"""":0.65,""""weekend_slow"""":0.6}""",slow_opening,0.85,IZ*ONE 的明亮合成器与弦乐编排，温暖怀旧但充满希望，能量略高于中等抒情
Take My Chances,Charlie Collins,hopeful;warm;bittersweet,acoustic;vocal_breath;string,,0.45,0.55,0.4,0.65,0.4,0.7,0.6,en,1,folk_pop,"""{""""morning_clear_light"""":0.8,""""weekend_slow"""":0.75,""""evening_city_walk"""":0.7}""",slow_opening,0.85,温暖的木吉他与人声，带着希望与淡淡的苦涩，适合清晨或悠闲时刻
The Departure,Michael Nyman,melancholic;restrained;introspective,piano;string;cinematic;minimal,,0.2,0.3,0.25,0.35,0.15,0,0.85,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""work_focus_low_vocal"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,Michael Nyman 标志性的极简钢琴与弦乐，缓慢而克制，充满离别与内省的情感重量
On The Nature Of Daylight - Piano Version,Michael Forster,introspective;melancholic;restrained,piano;minimal;cinematic,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",afterglow_fading,0.9,钢琴独奏版本，极简而克制，旋律中充满内省与淡淡的忧伤，适合深度专注或夜晚沉思
It's About the Rose in the Vase On the Table,Karen Marie Garrett,introspective;melancholic;restrained,piano;minimal;cinematic,,0.15,0.3,0.2,0.45,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,钢琴独奏，缓慢而内省，充满留白与静谧的忧伤
Groovin',黒沢 薫,warm;nostalgic;hopeful,acoustic;soft_synth;vocal_breath,,0.45,0.55,0.4,0.65,0.5,0.6,0.5,ja,1,j_pop,"""{""""evening_city_walk"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,黒沢薫的温暖声线搭配轻快的节奏，带来怀旧而充满希望的午后律动
I'm Real,Jennifer Lopez,urban;restless;hopeful,soft_synth;vocal_breath;electric_distant,,0.65,0.6,0.55,0.5,0.7,0.8,0.45,en,1,pop,"""{""""evening_city_walk"""":0.75,""""user_requested_explore"""":0.7,""""weekend_slow"""":0.65}""",city_to_inner_room,0.85,都市流行风格，节奏感强，人声突出，带有不安与期待的情绪
Masterpiece,Madonna,urban;hopeful;clear,soft_synth;vocal_breath;electric_distant,,0.6,0.65,0.55,0.5,0.6,0.8,0.5,en,1,pop,"""{""""evening_city_walk"""":0.75,""""work_focus_low_vocal"""":0.65,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,Madonna 的流行作品，合成器与自信人声营造都市感与希望氛围
人质,张惠妹,melancholic;restrained;bittersweet,piano;vocal_breath;string,,0.35,0.4,0.45,0.5,0.3,0.7,0.75,zh,1,mandopop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",slow_opening,0.9,张惠妹的深情演绎配合钢琴与弦乐，营造出克制而苦涩的抒情氛围
Expiry Date,Thomston,melancholic;bittersweet;restrained,soft_synth;vocal_breath;reverb_heavy,,0.35,0.4,0.45,0.35,0.3,0.6,0.7,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,Thomston 的脆弱人声与软合成器营造出克制而苦涩的怀旧氛围，适合深夜内省场景
Satisfaction Guaranteed,Two Door Cinema Club,restless;urban;hopeful,electric_distant;soft_synth;reverb_heavy,,0.65,0.6,0.55,0.4,0.7,0.6,0.45,en,1,indie_rock,"""{""""evening_city_walk"""":0.85,""""user_requested_explore"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,明快吉他驱动的独立摇滚，节奏感强，带有都市探索的活力与希望感
Farewell,Folding Leaves,melancholic;introspective;lonely,piano;minimal;reverb_heavy,,0.15,0.25,0.2,0.3,0.1,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",afterglow_fading,0.9,极简钢琴独奏，缓慢而空旷，充满告别与内省的孤独感
Movie (feat. Abra Cadabra),ONEFOUR,urban;restless;bittersweet,electric_distant;cold_synth;reverb_heavy,,0.65,0.4,0.7,0.3,0.7,0.8,0.6,en,1,drill,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,硬朗的 drill 节拍与冷调合成器，都市街头的不安与坚韧
Talk,Two Door Cinema Club,restless;urban;hopeful,electric_distant;soft_synth;reverb_heavy,,0.65,0.6,0.55,0.45,0.7,0.6,0.4,en,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.6,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,节奏明快的独立摇滚，电吉他远距混响搭配合成器，充满都市律动与希望感
Darkest Hour,Dez Mona,melancholic;restrained;unresolved,piano;vocal_breath;reverb_heavy;minimal,,0.25,0.2,0.3,0.3,0.15,0.6,0.8,en,1,art_pop,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,钢琴与脆弱人声主导，深沉内省，充满未解的情感重量
Ocean Floor,Teen Daze,dreamy;misty;restrained,ambient_pad;soft_synth;field_recording;minimal,,0.2,0.35,0.3,0.45,0.15,0,0.5,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.85,""""morning_cloudy_slow"""":0.8,""""deep_night_introspective"""":0.75}""",soft_focus_work,0.9,梦幻氛围电子，软合成器与田野录音营造出朦胧、克制的海底声景
MMX (The Social Song),Enigma,dreamy;misty;restrained,ambient_pad;soft_synth;reverb_heavy;minimal,,0.25,0.35,0.3,0.4,0.2,0,0.6,instrumental,0,new_age,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",soft_focus_work,0.85,Enigma 标志性的氛围合成器与空灵声景，营造出梦幻而克制的冥想氛围
When Anger Turns to Honey,Chelsea Wolfe,melancholic;unresolved;restrained,reverb_heavy;electric_distant;vocal_breath;cinematic,,0.35,0.3,0.55,0.35,0.25,0.6,0.8,en,1,dark_folk,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,Chelsea Wolfe 标志性的黑暗民谣，沉重混响与疏离人声交织出悬而未决的忧郁氛围
"""Petite Suite de Concert, Op. 77: III. Un sonnet d'amour""",Samuel Coleridge-Taylor,warm;nostalgic;bittersweet,string;piano;cinematic,,0.3,0.5,0.4,0.65,0.25,0,0.7,instrumental,0,classical,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""evening_city_walk"""":0.7}""",slow_opening,0.85,浪漫主义风格的弦乐与钢琴小品，温暖怀旧中带有一丝感伤
Hard Time - Kretsen Remix,Seinabo Sey,restless;urban;bittersweet,cold_synth;electric_distant;reverb_heavy,,0.6,0.4,0.6,0.35,0.65,0.7,0.6,en,1,electronic_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,冷调合成器与重混响营造出都市夜晚的躁动与苦涩，人声有力但疏离
