name,artist,mood_tags,texture_tags,negative_tags,energy,brightness,density,warmth,rhythmic_motion,vocal_presence,emotional_weight,language,has_vocal,genre_family,scene_fit,sequence_shape,label_confidence,reason
Waiting Just for You,Isgaard,warm;nostalgic;hopeful,piano;string;vocal_breath,,0.35,0.5,0.4,0.7,0.3,0.6,0.65,en,1,pop,"""{""""evening_city_walk"""":0.8,""""weekend_slow"""":0.75,""""morning_clear_light"""":0.7}""",slow_opening,0.85,温暖的人声与钢琴弦乐编排，怀旧而充满希望，适合安静时刻
Merry Christmas Mr Lawrence (Somewhere Far Away),Faryl Smith,nostalgic;melancholic;warm,piano;string;vocal_breath;cinematic,,0.35,0.45,0.4,0.6,0.2,0.6,0.7,en,1,classical_crossover,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,人声版改编，钢琴与弦乐烘托出怀旧而温暖的抒情氛围，能量介于纯器乐版与流行之间
诱惑的街,林忆莲,melancholic;bittersweet;urban,string;vocal_breath;piano;reverb_heavy,,0.4,0.4,0.5,0.55,0.3,0.7,0.75,zh,1,mandopop,"""{""""evening_city_walk"""":0.85,""""night_clear_lonely"""":0.8,""""deep_night_introspective"""":0.75}""",city_to_inner_room,0.9,林忆莲深情演绎都市情歌，弦乐与钢琴交织，人声充满呼吸感，营造出夜晚街头孤独而怀旧的氛围
盛开,痛仰乐队,restless;hopeful;bittersweet,acoustic;electric_distant;reverb_heavy,,0.6,0.5,0.55,0.5,0.5,0.6,0.65,zh,1,rock,"""{""""evening_city_walk"""":0.75,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.65}""",city_to_inner_room,0.85,痛仰的摇滚风格，电吉他失真与回响营造出不安中带着希望与苦涩的复杂情绪
SkTrs,Rotting Air,melancholic;restrained;lonely,piano;reverb_heavy;minimal;field_recording,,0.15,0.2,0.25,0.3,0.1,0,0.8,instrumental,0,ambient,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.85,极简钢琴与深远混响，辅以环境录音，营造出孤独而克制的氛围
Violin Concerto In D,Beethoven & Britten Violin Concertos,restrained;melancholic;introspective,string;cinematic;minimal,,0.25,0.35,0.4,0.45,0.2,0,0.7,instrumental,0,classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,贝多芬小提琴协奏曲，弦乐主导的古典作品，克制而内省，情感深沉但能量较低
微笑的弧度,何真真,warm;nostalgic;bittersweet,piano;string;vocal_breath,,0.35,0.5,0.4,0.7,0.3,0.6,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""morning_clear_light"""":0.7,""""weekend_slow"""":0.75}""",slow_opening,0.85,温暖钢琴与弦乐交织，何真真的轻柔声线带来怀旧与微甜交织的抒情质感
Theme of SSS,ANANT-GARDE EYES,introspective;melancholic;restrained,piano;string;cinematic;minimal,,0.15,0.3,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.75}""",slow_opening,0.9,钢琴与弦乐交织的极简配乐，内省而克制，情感沉重
山居岁月,萤火虫,introspective;restrained;nostalgic,piano;minimal;field_recording,,0.2,0.35,0.2,0.5,0.15,0,0.7,instrumental,0,modern_classical,"""{""""morning_cloudy_slow"""":0.85,""""work_focus_low_vocal"""":0.8,""""deep_night_introspective"""":0.75}""",slow_opening,0.85,钢琴独奏搭配自然声场录音，宁静内省，带有山居岁月的怀旧与克制感
Palace Memories~Sunset,S.E.N.S.,nostalgic;melancholic;restrained,piano;string;cinematic;reverb_heavy,,0.2,0.35,0.3,0.45,0.15,0,0.75,instrumental,0,new_age,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",afterglow_fading,0.9,钢琴与弦乐交织，缓慢而怀旧的旋律如同日落余晖，充满内省与淡淡的忧伤
No Other Way,Snakehips,urban;restless;bittersweet,soft_synth;lofi_dust;vocal_breath;electric_distant,,0.55,0.5,0.55,0.45,0.6,0.7,0.6,en,1,electronic_pop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.85,都市电子流行，软合成器与轻微失真营造出不安与怀旧交织的质感
莫斯科郊外的晚上,关牧村,nostalgic;warm;melancholic,acoustic;string;vocal_breath,,0.35,0.5,0.4,0.7,0.3,0.75,0.65,zh,1,folk,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,关牧村浑厚温暖的嗓音演绎经典苏联民歌，怀旧中带着淡淡的忧伤与宁静
Dornenweich,Dunkelschön,introspective;melancholic;restrained,piano;string;reverb_heavy;cinematic,,0.25,0.3,0.4,0.35,0.2,0,0.8,instrumental,0,neoclassical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",afterglow_fading,0.85,钢琴与弦乐交织的极简新古典，沉重混响营造内省而克制的氛围
北国之春,关牧村,nostalgic;warm;melancholic,acoustic;string;vocal_breath,,0.35,0.5,0.4,0.7,0.3,0.6,0.65,zh,1,folk,"""{""""morning_cloudy_slow"""":0.8,""""evening_city_walk"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,关牧村醇厚女声演绎经典民歌，木吉他弦乐交织，怀旧中带着淡淡的乡愁与温暖
旅行中忘记,袁娅维,nostalgic;warm;bittersweet,piano;string;vocal_breath,,0.4,0.5,0.45,0.6,0.35,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,袁娅维温暖而略带沙哑的声线，钢琴与弦乐交织，营造出旅行中怀旧与淡淡的伤感
蓝色,叶蓓,nostalgic;melancholic;warm,acoustic;string;vocal_breath,,0.35,0.5,0.4,0.6,0.3,0.7,0.65,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""morning_cloudy_slow"""":0.75,""""weekend_slow"""":0.7}""",slow_opening,0.85,叶蓓温暖声线搭配木吉他与弦乐，怀旧中带淡淡忧伤，适合安静时光
谁,谢雨欣,nostalgic;melancholic;bittersweet,piano;string;vocal_breath,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""night_rain_humid"""":0.75,""""deep_night_introspective"""":0.7}""",slow_opening,0.85,钢琴与弦乐铺垫的抒情歌曲，谢雨欣柔美人声带出怀旧与淡淡的哀愁
amenohi,mitsuyoshi matsuda,dreamy;misty;restrained,piano;ambient_pad;reverb_heavy;minimal,,0.15,0.3,0.2,0.4,0.1,0,0.7,instrumental,0,modern_classical,"""{""""morning_cloudy_slow"""":0.85,""""night_rain_humid"""":0.8,""""deep_night_introspective"""":0.75}""",rain_on_glass,0.9,钢琴与氛围垫交织，混响深重，营造出朦胧而克制的雨日氛围
闇に降る雨,椎名林檎,melancholic;restrained;bittersweet,piano;string;reverb_heavy;vocal_breath,,0.3,0.35,0.45,0.4,0.25,0.6,0.75,ja,1,art_pop,"""{""""night_rain_humid"""":0.85,""""deep_night_introspective"""":0.8,""""evening_city_walk"""":0.7}""",rain_on_glass,0.9,椎名林檎的钢琴与弦乐交织，人声带着呼吸感，营造出雨夜中克制而忧伤的氛围
一个人的雨,萤火虫,lonely;melancholic;introspective,piano;ambient_pad;minimal,,0.2,0.3,0.25,0.35,0.15,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.85,""""work_focus_low_vocal"""":0.8}""",rain_on_glass,0.9,钢琴与氛围音垫交织，营造出雨夜独处的孤寂与内省感
出嫁,郑玮莹,warm;nostalgic;hopeful,acoustic;string;vocal_breath,,0.4,0.55,0.45,0.7,0.35,0.6,0.65,zh,1,mandopop,"""{""""morning_clear_light"""":0.75,""""afternoon_warm_idle"""":0.7,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的人声与弦乐编排，充满怀旧与希望的婚礼主题抒情曲
夜未央,袁泉,melancholic;nostalgic;restrained,piano;string;reverb_heavy;vocal_breath,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,zh,1,mandopop,"""{""""night_clear_lonely"""":0.85,""""deep_night_introspective"""":0.8,""""evening_city_walk"""":0.75}""",late_night_descent,0.85,袁泉清冷而克制的人声搭配钢琴与弦乐，营造出深夜怀旧而略带忧郁的氛围
里山,羽毛田丈史,introspective;misty;restrained,piano;ambient_pad;minimal;field_recording,,0.15,0.3,0.2,0.45,0.1,0,0.7,instrumental,0,ambient,"""{""""work_focus_low_vocal"""":0.9,""""morning_cloudy_slow"""":0.85,""""deep_night_introspective"""":0.8}""",slow_opening,0.9,钢琴与氛围音色交织，带有田野录音的自然感，营造出静谧、内省的山林意境
御殿,石田勝範,restrained;melancholic;nostalgic,piano;string;cinematic;minimal,,0.2,0.3,0.25,0.35,0.1,0,0.7,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.85,钢琴与弦乐交织的古典氛围，克制而怀旧，带有淡淡的哀愁
Sign of the Snow Crane,松居和,introspective;melancholic;restrained,piano;string;minimal;reverb_heavy,,0.2,0.3,0.25,0.4,0.15,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,钢琴与弦乐交织，极简而克制，营造出内省而略带忧郁的冬日氛围
Grace ~ Jin-Roh ~ Omega,溝口肇,melancholic;restrained;lonely,piano;string;cinematic;minimal,,0.2,0.3,0.25,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.75}""",slow_opening,0.9,钢琴与弦乐交织的悲怆氛围，克制而沉重，充满孤独与内省
雨舞,萤火虫,dreamy;misty;melancholic,piano;ambient_pad;field_recording;reverb_heavy,,0.2,0.3,0.25,0.4,0.15,0,0.6,instrumental,0,ambient,"""{""""night_rain_humid"""":0.9,""""deep_night_introspective"""":0.8,""""morning_cloudy_slow"""":0.75}""",rain_on_glass,0.9,钢琴与氛围音垫交织，融入雨声采样，营造出朦胧而略带忧郁的雨中梦境
6 Etudes d'exécution transcendante d'après Paganini,Liszt: Favourite Piano Works,restrained;melancholic;bittersweet,piano;cinematic;minimal,,0.25,0.4,0.3,0.35,0.2,0,0.7,instrumental,0,classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,李斯特改编帕格尼尼的钢琴练习曲，技巧华丽但情绪克制，带有古典的忧郁与怀旧感
Relief,Stillife,introspective;melancholic;restrained,piano;minimal;reverb_heavy,,0.2,0.3,0.25,0.35,0.15,0,0.75,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.8,""""night_rain_humid"""":0.75}""",slow_opening,0.9,极简钢琴与深远混响，克制而内省，营造出静谧的忧郁氛围
Frosthauch,Neun Welten,introspective;melancholic;restrained,piano;string;minimal;reverb_heavy,,0.2,0.3,0.25,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.85,""""deep_night_introspective"""":0.9,""""night_rain_humid"""":0.8}""",afterglow_fading,0.9,极简钢琴与弦乐交织，冷冽而内省，如同冬日霜冻的静谧与孤寂
弥勒世果報 - undercooled (instrumental),坂本龍一,introspective;melancholic;restrained,piano;minimal;ambient_pad,,0.15,0.25,0.2,0.35,0.1,0,0.8,instrumental,0,modern_classical,"""{""""deep_night_introspective"""":0.9,""""work_focus_low_vocal"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.9,坂本龍一标志性的极简钢琴与冷调氛围，内省而克制，能量极低
The Clouds In Camarillo,Brazzaville,nostalgic;dreamy;bittersweet,acoustic;string;vocal_breath;soft_synth,,0.35,0.5,0.4,0.55,0.3,0.6,0.65,en,1,indie_folk,"""{""""evening_city_walk"""":0.8,""""morning_cloudy_slow"""":0.75,""""afternoon_warm_idle"""":0.7}""",slow_opening,0.85,木吉他与人声交织，带有怀旧与梦幻的淡淡忧伤，适合午后或傍晚的悠闲场景
Pregnant Pause,Wild Beasts,introspective;restrained;bittersweet,piano;reverb_heavy;vocal_breath;minimal,,0.25,0.3,0.35,0.4,0.2,0.6,0.75,en,1,art_rock,"""{""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8,""""work_focus_low_vocal"""":0.7}""",fade_into_inner_space,0.85,脆弱的人声与极简钢琴，混响深重，充满内省与悬而未决的苦涩
Head Over Heels,Tears For Fears,nostalgic;hopeful;bittersweet,soft_synth;electric_distant;vocal_breath,,0.6,0.6,0.55,0.5,0.55,0.7,0.6,en,1,synthpop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.75,""""user_requested_explore"""":0.7}""",city_to_inner_room,0.9,80年代合成器流行经典，怀旧与希望交织，人声充满情感张力
Favours,Brett,warm;nostalgic;hopeful,acoustic;vocal_breath;string,,0.4,0.55,0.45,0.65,0.35,0.65,0.6,en,1,folk_pop,"""{""""evening_city_walk"""":0.75,""""morning_clear_light"""":0.7,""""weekend_slow"""":0.7}""",slow_opening,0.85,温暖的木吉他与人声，怀旧而充满希望的民谣流行质感
歌舞伎町の女王,椎名林檎,urban;restless;bittersweet,electric_distant;jazz_brush;vocal_breath;cinematic,,0.6,0.55,0.65,0.4,0.6,0.75,0.7,ja,1,jazz_rock,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.9,椎名林檎标志性的爵士摇滚风格，都市夜晚的躁动与苦涩，人声充满戏剧张力
海鸥,逆耳乐队,introspective;melancholic;restrained,electric_distant;reverb_heavy;ambient_pad;minimal,,0.25,0.3,0.35,0.4,0.2,0,0.7,instrumental,0,post_rock,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,逆耳乐队的后摇滚风格，以遥远电吉他、厚重混响和极简氛围营造出内省而克制的孤独感
Slacks,St. South,dreamy;introspective;melancholic,ambient_pad;soft_synth;vocal_breath;reverb_heavy,,0.25,0.35,0.3,0.45,0.2,0.4,0.65,en,1,dream_pop,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",fade_into_inner_space,0.85,梦幻氛围铺底，轻柔人声与混响营造内省而略带忧郁的声景
Animal Fazenda,跳房子,restless;urban;unresolved,electric_distant;cold_synth;reverb_heavy;vocal_breath,,0.55,0.4,0.6,0.3,0.5,0.6,0.65,zh,1,indie_rock,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",city_to_inner_room,0.85,跳房子的冷感电子摇滚，疏离的人声与城市感节奏，带有未解决的躁动
Franz Schubert Standchen D.957 Nr.4,Arthur Grumiaux,melancholic;restrained;nostalgic,string;minimal;cinematic,,0.2,0.35,0.25,0.4,0.15,0,0.75,instrumental,0,classical,"""{""""deep_night_introspective"""":0.85,""""night_clear_lonely"""":0.8,""""work_focus_low_vocal"""":0.75}""",slow_opening,0.9,舒伯特小夜曲的小提琴独奏版本，旋律优美而忧伤，克制而怀旧
Beauty,Wolf Colony,dreamy;melancholic;restrained,soft_synth;ambient_pad;reverb_heavy;vocal_breath,,0.35,0.4,0.4,0.5,0.3,0.6,0.65,en,1,dream_pop,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75}""",fade_into_inner_space,0.85,梦幻合成器与深远混响，人声轻柔克制，营造出忧郁而内省的氛围
Lean On,Major Lazer,urban;restless;hopeful,soft_synth;electric_distant;reverb_heavy,,0.7,0.6,0.65,0.5,0.75,0.6,0.4,en,1,electronic_dance,"""{""""evening_city_walk"""":0.8,""""user_requested_explore"""":0.7,""""night_clear_lonely"""":0.6}""",city_to_inner_room,0.85,电子舞曲节奏强劲，合成器与远距离人声营造都市律动感，能量较高但不过度
Watch,Milk & Bone,dreamy;urban;detached,soft_synth;vocal_breath;reverb_heavy,,0.4,0.45,0.5,0.4,0.35,0.6,0.5,en,1,dream_pop,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.8,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与轻柔人声交织，营造出都市夜晚的疏离感与迷离氛围
Crush,Usher,urban;sensual;restless,soft_synth;vocal_breath;electric_distant,,0.65,0.55,0.6,0.5,0.7,0.85,0.5,en,1,r&b,"""{""""evening_city_walk"""":0.85,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,Usher 的 R&B 经典，性感声线与都市律动交织，充满张力与不安的渴望
鱼,陈小霞,nostalgic;melancholic;warm,piano;string;vocal_breath,,0.3,0.4,0.35,0.6,0.25,0.6,0.7,zh,1,mandopop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""night_rain_humid"""":0.7}""",slow_opening,0.85,陈小霞的创作与演唱，钢琴与弦乐交织，怀旧而温暖，略带忧郁
We Don't Talk Anymore (Heyder Remix),Heyder,urban;restless;nostalgic,soft_synth;electric_distant;reverb_heavy,,0.6,0.5,0.55,0.4,0.65,0,0.5,instrumental,0,electronic,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,Remix版本以电子合成器为主，节奏感强，带有都市夜晚的疏离与怀旧情绪
Lullaby,The Cure,dreamy;melancholic;bittersweet,soft_synth;electric_distant;reverb_heavy;vocal_breath,,0.35,0.4,0.45,0.5,0.3,0.6,0.7,en,1,post_punk,"""{""""deep_night_introspective"""":0.85,""""evening_city_walk"""":0.8,""""night_clear_lonely"""":0.75}""",city_to_inner_room,0.9,梦幻而忧郁的合成器与遥远电吉他，人声轻柔如摇篮曲，带着甜蜜的忧伤
String Quartet no.17 in B flat major K.458 ‘The Hunt’: IV. Allegro assai,Jerusalem Quartet,restless;clear;bittersweet,string;cinematic;minimal,,0.7,0.65,0.6,0.4,0.75,0,0.5,instrumental,0,classical,"""{""""morning_clear_light"""":0.7,""""work_focus_low_vocal"""":0.65,""""afternoon_warm_idle"""":0.6}""",slow_opening,0.85,莫扎特弦乐四重奏，快板乐章充满活力与清晰的结构感，略带急促的明亮
Wolfgang Amadeus Mozart Menuett aus Divertimento D-dur KV334,Arthur Grumiaux,clear;warm;restrained,string;acoustic;minimal,,0.25,0.7,0.3,0.6,0.3,0,0.3,instrumental,0,classical,"""{""""morning_clear_light"""":0.85,""""afternoon_warm_idle"""":0.8,""""work_focus_low_vocal"""":0.75}""",soft_focus_work,0.9,莫扎特小步舞曲，由 Arthur Grumiaux 演绎，弦乐明亮温暖，节奏优雅克制，适合专注或闲适场景
Bon Voyage,TRIX,dreamy;nostalgic;hopeful,soft_synth;reverb_heavy;vocal_breath,,0.4,0.5,0.4,0.55,0.35,0.6,0.5,en,1,synthpop,"""{""""evening_city_walk"""":0.8,""""deep_night_introspective"""":0.75,""""work_focus_low_vocal"""":0.7}""",city_to_inner_room,0.85,梦幻合成器与人声，带有怀旧与希望的旅行感，适合都市夜晚
Mr.Lawrence,VOLTA MASTERS,introspective;melancholic;restrained,piano;cinematic;minimal,,0.1,0.3,0.15,0.4,0.1,0,0.85,instrumental,0,modern_classical,"""{""""work_focus_low_vocal"""":0.9,""""deep_night_introspective"""":0.85,""""night_rain_humid"""":0.8}""",slow_opening,0.95,极简钢琴独奏，缓慢而克制，充满内省与留白
Mushaboom,Feist,warm;hopeful;nostalgic,acoustic;vocal_breath;jazz_brush;soft_synth,,0.45,0.6,0.4,0.7,0.5,0.7,0.5,en,1,indie_folk,"""{""""morning_clear_light"""":0.8,""""afternoon_warm_idle"""":0.75,""""weekend_slow"""":0.7}""",soft_focus_work,0.85,Feist 温暖的人声搭配木吉他和轻爵士鼓刷，营造出怀旧而充满希望的田园氛围
Not Going Home,Great Good Fine Ok,urban;restless;hopeful,soft_synth;cold_synth;electric_distant,,0.6,0.55,0.55,0.4,0.6,0.7,0.45,en,1,synthpop,"""{""""evening_city_walk"""":0.8,""""work_focus_low_vocal"""":0.7,""""user_requested_explore"""":0.75}""",city_to_inner_room,0.85,合成器驱动的都市感流行，节奏明快但带有冷调质感，适合夜晚城市漫步
